Carnegie Mellon University,,,,,,,,,,,,,,,,,,,,
Evaluation Results,,,,,,,,,,,,,,,,,,,,
Here is a breakdown of each mean score for each question.,,,,,,,,,,,,,,,,,,,,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2011,"MITAMURA, T. (co-taught)",LTI,11796,QUESTION ANSWERING,A,Lect,2,4,50%,6.5,4,3,3,4,4,4,5,3.5,3.5
Fall,2011,"Mitchell, T. (co-taught)",MLG,10601,MACHINE LEARNING,A,Lect,61,96,64%,10.8,4.67,4.52,4.61,4.27,4.75,4.58,4.77,4.56,4.55
Fall,2011,"SINGH, A. (co-taught)",MLG,10601,MACHINE LEARNING,A,Lect,61,96,64%,10.38,4.37,4.27,4.37,4.14,4.37,4.24,4.59,4.2,4.32
Fall,2011,"XING, P.",MLG,10701,MACHINE LEARNING,A,Lect,46,82,56%,11.65,3.63,3.61,3.76,3.2,3.98,3.24,4.07,3,3.39
Fall,2011,"WASSERMAN, L.",MLG,10705,INTERMED STATISTICS,A,Lect,28,39,72%,11.33,5,4.93,5,4.82,4.93,5,5,5,5
Fall,2011,"SMITH, N. (co-taught)",MLG,10710,STR PRDC LNG DSC DTA,A,Lect,1,6,17%,11,5,5,5,5,5,5,5,5,5
Fall,2011,"COHEN, W. (co-taught)",MLG,10710,STR PRDC LNG DSC DTA,A,Lect,1,6,17%,11,4,5,5,5,4,5,5,4,5
Fall,2011,"GORDON, G.",MLG,10915,MLD JOURNAL CLUB,A,Lect,7,9,78%,2.43,4.86,4.71,4.86,4.86,4.86,4.86,4.86,4.86,4.86
Fall,2011,"KELLY, A.",ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,8,14,57%,12.88,4.75,4.88,4.75,4.5,4.75,4.38,4.88,5,4.88
Fall,2011,"KANTOR, G.",ROB,16642,MANPLTN MOBLY & CNTR,A,Lect,19,20,95%,10.29,4.05,4,3.95,3.95,4.16,4.21,4.53,4.11,3.63
Fall,2011,"BERGERMAN, M.",ROB,16650,SYSTEMS ENGINEERING,A,Lect,18,19,95%,5.67,4.67,3.89,4.06,4.5,4.39,4.28,4.78,4.17,3.83
Fall,2011,"DOLAN, J.",ROB,16681,MRSD PROJECT I,A,Lect,18,19,95%,12.13,4.61,4.39,4.39,4.56,4.5,4.44,4.72,4.56,4.78
Fall,2011,"SCHEMPF, H.",ROB,16697,MRSD BUSINESS SEMN 1,A,Lect,18,19,95%,6.06,4.72,4.5,4.56,4.89,4.83,4.61,4.94,4.83,4.61
Fall,2011,"HEBERT, M.",ROB,16720,COMPUTER VISION,A,Lect,32,47,68%,12.16,4.72,4.63,4.71,4.32,4.84,4.81,4.84,4.81,4.75
Fall,2011,"STEINFELD, A.",ROB,16764,ETHNOGRAPHY,A,Lect,4,5,80%,5,4,3.75,4.25,3.75,4.5,4.25,4.5,4,4
Fall,2011,"ERDMANN, M.",ROB,16811,MATH FUND FOR ROBOT,A,Lect,29,43,67%,10.48,4.59,4.31,4.24,4.14,4.17,4.41,4.69,4.32,4.21
Fall,2011,"BAGNELL, J.",ROB,16831,STAT TECH IN ROBOTCS,A,Lect,15,24,63%,9.8,4.47,4.13,4.2,3.2,4.73,4.6,4.73,4.47,4.43
Fall,2011,"WHITTAKER, W.",ROB,16861,MOBILE ROBOT DESIGN,A,Lect,17,27,63%,11.94,4.69,4.44,4.44,4.5,4.81,4.38,4.56,4.63,4.56
Fall,2011,"CHOSET, H.",ROB,16899,SPECIAL TOPICS,A,Lect,3,4,75%,8,4.67,4.67,4.67,4,4.33,4.67,4.67,4.67,4.67
Fall,2011,"GEYER, H.",ROB,16899,SPECIAL TOPICS,B,Lect,7,8,88%,12.29,4.57,4.43,4.71,4.14,4.57,4.43,4.43,4.29,4.43
Fall,2011,"SCHERLIS, W. (co-taught)",SE,17413,SFTWR ENGRNG RFLCTN,A,Lect,3,8,38%,4,5,4.67,4.33,4.67,4,4.33,5,4.67,4.67
Fall,2011,"JASPAN, C. (co-taught)",SE,17413,SFTWR ENGRNG RFLCTN,A,Lect,3,8,38%,4,5,4.67,4.33,4.67,4,4.33,5,4.67,4.67
Fall,2011,"ROSSO-LLOPART, M.",SE,17602,INTRO PRSNL SFTWR PR,A1,Lect,16,38,42%,9.13,4.38,4.06,4.13,4,4.19,4.13,4.5,4.19,3.87
Fall,2011,"ROSSO-LLOPART, M. (co-taught)",SE,17610,RSK MNGT SFTW IN PRJ,D,Lect,2,3,67%,11,5,4.5,4.5,4.5,5,5,5,5,4
Fall,2011,"ROOT, D. (co-taught)",SE,17610,RSK MNGT SFTW IN PRJ,D,Lect,2,3,67%,11,5,4.5,4.5,4.5,5,5,5,5,4
Fall,2011,"BASS, M. (co-taught)",SE,17629,ARCHTG ENTRS SYSTEMS,A,Lect,10,13,77%,9.33,4.3,4,4,3.9,4.11,4,4.5,3.9,4.4
Fall,2011,"BASS, L. (co-taught)",SE,17629,ARCHTG ENTRS SYSTEMS,A,Lect,10,13,77%,9.33,4.4,4.2,4.3,4,4.6,4.7,4.9,4.6,4.6
Fall,2011,"ROSSO-LLOPART, M. (co-taught)",SE,17630,CMP SCI SFTW PRC ENG,A,Lect,5,6,83%,11.6,5,4.8,4.8,4.8,5,5,5,4.8,4.6
Fall,2011,"LATTANZE, A. (co-taught)",SE,17630,CMP SCI SFTW PRC ENG,A,Lect,5,6,83%,11.6,5,4.8,4.6,4.8,5,4.8,5,4.6,4.8
Fall,2011,"ROZUM, J.",SE,17635,SOFTWARE MEASUREMENT,D,Lect,3,4,75%,5,4.67,4.33,4.33,4.33,4.67,4.33,5,4.67,4.67
Fall,2011,"VIEIRA, M.",SE,17640,MANGING TECH PEOPLE,PP,Lect,10,12,83%,10,3.9,4,4.1,2.9,3.9,3.8,4.7,3.6,3.5
Fall,2011,"LATTANZE, A.",SE,17643,HARDWRE FOR SW ENGRS,A,Lect,2,2,100%,5,5,5,5,5,5,5,5,5,5
Fall,2011,"GARLAN, D.",SE,17651,MODELS SOFTWR SYSTMS,A,Lect,24,33,73%,12.3,4.5,4.33,4.58,4.46,4.29,4.58,4.42,4.46,4.54
Fall,2011,"MCLAUGHLIN, D.",SE,17651,MODELS SOFTWR SYSTMS,D,Lect,3,3,100%,12,5,4.67,4.33,5,4.67,5,5,4.67,4.67
Fall,2011,"BIZARRO, P.",SE,17651,MODELS SOFTWR SYSTMS,PP,Lect,10,11,91%,13.4,3.1,3.4,3.3,3.5,3.1,3.5,3.9,3.3,3.2
Fall,2011,"HERBSLEB, J. (co-taught)",SE,17652,MTHDS DECIDE DESIGN,A,Lect,23,33,70%,9.96,4.17,4.04,4,3.87,4.05,4.17,4.65,4.39,4.04
Fall,2011,"BREAUX, T. (co-taught)",SE,17652,MTHDS DECIDE DESIGN,A,Lect,23,33,70%,9.91,4,3.83,3.83,3.91,3.87,3.91,4.61,3.96,3.96
Fall,2011,"CLARK, M.",SE,17652,MTHDS DECIDE DESIGN,D,Lect,9,13,69%,11.33,4.56,4,4,4.11,4,3.63,4.11,4.33,4.33
Fall,2011,"RELA, M.",SE,17652,MTHDS DECIDE DESIGN,PP,Lect,11,11,100%,8.82,4.82,4.45,4.45,4.18,4.82,4.82,4.82,4.73,4.64
Fall,2011,"ROOT, D. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,A,Lect,25,35,71%,10.88,4.72,4.44,4.64,4.28,4.48,4.56,4.52,4.6,4.44
Fall,2011,"MIRANDA, E. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,A,Lect,25,35,71%,10.4,4.44,4.24,4.28,4.16,4.24,4.44,4.48,4.2,4.28
Fall,2011,"GREENHALGH, D. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,D,Lect,11,17,65%,9.64,4.27,4.36,4.18,4.18,4.09,4,4.55,4.18,4.36
Fall,2011,"ROOT, D. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,D,Lect,11,17,65%,10,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.6
Fall,2011,"RELA, M.",SE,17653,MANAGE SFTWR DVLPMT,PP,Lect,10,11,91%,12.5,3.6,4,4.2,4,4,4,4.4,3.9,4.1
Fall,2011,"CIROLI, J.",SE,17656,COMMNCTN SOFT ENGR I,A,Lect,13,18,72%,3,4.77,4.31,4.08,4.69,4.46,4.54,4.77,4.31,3.92
Fall,2011,"KEATING, T.",SE,17656,COMMNCTN SOFT ENGR I,C,Lect,9,15,60%,3.33,5,4.78,4.67,5,4.78,4.78,5,5,4.89
Fall,2011,"ROSSO-LLOPART, M. (co-taught)",SE,17671,SFTWR DEV STUDIO I,A,Lect,12,18,67%,9.5,4.5,4.33,4.5,4.5,4.5,4.5,4.67,4.5,4.5
Fall,2011,"LATTANZE, A. (co-taught)",SE,17671,SFTWR DEV STUDIO I,A,Lect,12,18,67%,9.2,4.6,4.6,4.4,4.4,4.4,4.4,4.6,4.4,4.4
Fall,2011,"ROOT, D. (co-taught)",SE,17671,SFTWR DEV STUDIO I,A,Lect,12,18,67%,9.88,4.63,4.13,4.38,4.63,4.38,4.13,4.5,4.38,4.38
Fall,2011,"BASS, M. (co-taught)",SE,17671,SFTWR DEV STUDIO I,A,Lect,12,18,67%,9,4.7,4.4,4.1,4.4,4.4,4,4.2,4.2,4.2
Fall,2011,"MIRANDA, E. (co-taught)",SE,17671,SFTWR DEV STUDIO I,A,Lect,12,18,67%,9,4.5,3.67,3.83,3.83,3.67,4,4.17,3.5,3.83
Fall,2011,"ROOT, D. (co-taught)",SE,17671,SFTWR DEV STUDIO I,PP,Lect,5,7,71%,12.5,4,4,4,3,4,3,4,4,4
Fall,2011,"VIEIRA, M. (co-taught)",SE,17671,SFTWR DEV STUDIO I,PP,Lect,5,7,71%,12.8,3.2,3.4,3.2,3.4,3.8,3.6,4,3.2,4
Fall,2011,"MARQUES, P. (co-taught)",SE,17671,SFTWR DEV STUDIO I,PP,Lect,5,7,71%,11,3,3,3,4,4,4,3,3,4
Fall,2011,"RELA, M. (co-taught)",SE,17671,SFTWR DEV STUDIO I,PP,Lect,5,7,71%,12,5,4.33,4.33,4.33,4.33,4.33,5,4.33,4.33
Fall,2011,"RUPINO, P. (co-taught)",SE,17671,SFTWR DEV STUDIO I,PP,Lect,5,7,71%,12.5,4,4,3.5,4,3.5,4,4.5,4,4
Fall,2011,"ROSSO-LLOPART, M. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,A,Lect,10,18,56%,7.4,3.5,3.33,3.17,3.5,3.33,3.5,3.5,3.67,3.5
Fall,2011,"LATTANZE, A. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,A,Lect,10,18,56%,6.2,3,3,3,3,3,3,3,3,3
Fall,2011,"ROOT, D. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,A,Lect,10,18,56%,6.29,2.75,2.63,2.75,2.63,2.88,2.75,2.75,2.75,2.75
Fall,2011,"BASS, M. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,A,Lect,10,18,56%,7.5,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
Fall,2011,"MIRANDA, E. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,A,Lect,10,18,56%,7.25,3,3,3.2,3,3.2,3,3.2,3,3.2
Fall,2011,"ROOT, D. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,PP,Lect,6,9,67%,8.75,3.67,3.67,3.67,3.33,4,4,4.33,4.33,4
Fall,2011,"VIEIRA, M. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,PP,Lect,6,9,67%,8.6,3.4,3.6,3.6,3.4,3.8,3.6,3.8,3.8,4
Fall,2011,"MARQUES, P. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,PP,Lect,6,9,67%,9,3,3,3,3,3,3,3,3,4
Fall,2011,"RELA, M. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,PP,Lect,6,9,67%,9,2,2,2,2,2,2,2,2.5,3
Fall,2011,"BIZARRO, P. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,PP,Lect,6,9,67%,9,2,2,2,2,2,2,2,2.5,3
Fall,2011,"ROOT, D. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,D,Lect,2,7,29%,14,3,2,2,2,2,2,,2,2
Fall,2011,"PETERSON, A. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,D,Lect,2,7,29%,14,5,5,5,5,5,5,5,5,5
Fall,2011,"ROSSO-LLOPART, M. (co-taught)",SE,17678,PRACTICUM SE II,A,Lect,8,13,62%,11,4.25,4.25,4.38,4.5,4.38,4.38,4.38,4.38,4.5
Fall,2011,"ROOT, D. (co-taught)",SE,17678,PRACTICUM SE II,A,Lect,8,13,62%,10.63,4.38,4.25,4.25,4.25,4.25,4.38,4.25,4.38,4.38
Fall,2011,"BASS, M. (co-taught)",SE,17678,PRACTICUM SE II,A,Lect,8,13,62%,11,4.38,4.25,4.38,4.38,4.5,4.25,4.5,4.38,4.38
Fall,2011,"ROSSO-LLOPART, M. (co-taught)",SE,17678,PRACTICUM SE II,D,Lect,4,7,57%,12,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
Fall,2011,"ROZUM, J. (co-taught)",SE,17678,PRACTICUM SE II,D,Lect,4,7,57%,12,5,5,5,5,5,5,5,5,5
Fall,2011,"ROOT, D. (co-taught)",SE,17678,PRACTICUM SE II,D,Lect,4,7,57%,14,5,5,5,5,5,5,5,5,5
Fall,2011,"PETERSON, A. (co-taught)",SE,17678,PRACTICUM SE II,D,Lect,4,7,57%,14,5,5,5,5,5,5,5,5,5
Fall,2011,"RUPINO, P.",SE,17690,SEMINAR IN SOFT PROC,PP,Lect,1,3,33%,11,5,5,5,5,5,5,5,5,5
Fall,2011,"GARLAN, D.",SE,17751,MODELS SOFTWR SYSTMS,A,Lect,2,2,100%,11,4.5,4,4.5,4.5,5,5,5,4.5,5
Fall,2011,"HERBSLEB, J. (co-taught)",SE,17752,MTHDS DECIDE DESIGN,A,Lect,2,2,100%,9.5,4,4.5,4,4,4.5,3.5,5,4.5,4
Fall,2011,"BREAUX, T. (co-taught)",SE,17752,MTHDS DECIDE DESIGN,A,Lect,2,2,100%,9.5,4.5,4,4,4.5,4,4,5,4,4
,2010,,,,Year of 2010,,,6265,11469,55%,9.4,4.18,4.07,4.12,3.87,4.2,4.12,4.38,4.06,4.01
Summer,2010,"KESDEN, G.",CS,15110,INTRO TO PROGRAMMING,E,Lect,14,33,42%,11.86,3.14,3.43,3.36,2.5,3.14,3.21,2.86,3.29,3.36
Summer,2010,"REID-MILLER, M.",CS,15110,INTRO TO PROGRAMMING,S,Lect,2,18,11%,14,3.5,4,4.5,3.5,4,4.5,5,4.5,5
Summer,2010,"GUNAWARDENA, A.",CS,15121,INTRO DTA STRUCTURES,E,Lect,12,27,44%,10,4.25,4.17,4.25,3.83,4.67,4.27,4.67,4.17,4.08
Summer,2010,"ADAMCHIK, V.",CS,15121,INTRO DTA STRUCTURES,S,Lect,11,17,65%,11,3.91,4.09,4.27,3.73,4.27,4.27,4.09,4,4.09
Summer,2010,"GUNAWARDENA, A.",CS,15121,INTRO DTA STRUCTURES,U,Lect,2,7,29%,12.5,4.5,4,4.5,4,4.5,4,5,4,4
Summer,2010,"HOFFMAN, T.",CS,15123,EFFCTV PGMMNG C UNIX,S,Lect,11,32,34%,12.36,4,4.18,4.27,4.27,4.45,4.18,4.27,3.91,4.09
Summer,2010,"HOFFMAN, T.",CS,15123,EFFCTV PGMMNG C UNIX,U,Lect,1,14,7%,14,4,4,4,4,4,4,4,5,5
Summer,2010,"KESDEN, G.",CS,15211,FUND DATA STRUCT ALG,E,Lect,7,11,64%,11,3.43,3,3.57,2.86,3.57,3.14,3.71,3.29,3.14
Summer,2010,"ADAMCHIK, V.",CS,15211,FUND DATA STRUCT ALG,S,Lect,5,19,26%,11.6,3.8,4.6,4.6,3.6,4.4,4.6,4.6,4.4,4.8
Summer,2010,"KESDEN, G.",CS,15211,FUND DATA STRUCT ALG,U,Lect,3,12,25%,11,3,1.67,3,2.67,2,2.67,3,3,2.67
Summer,2010,"KEATING, T.",CS,15221,TECHNCL COMMUNCTN CS,S,Lect,8,16,50%,11,5,4.75,4.88,5,4.88,4.88,5,5,4.75
Summer,2010,"KHALIFA, Y.",CS,15337,WEB APPLCTN DEVLPMNT,W,Lect,1,2,50%,5,5,5,5,5,5,5,5,5,5
Summer,2010,"KHALIFA, Y.",CS,15469,COMP GAME DES & DEVP,W,Lect,1,6,17%,8,5,5,5,5,5,5,5,5,5
Summer,2010,"MYERS, B. (co-taught)",HCI,5672,HCI PROJECT II,M,Lect,7,48,15%,13.14,3.71,3.43,3.57,4.14,4.29,4,3.57,3.86,4.29
Summer,2010,"DATE, J. (co-taught)",HCI,5672,HCI PROJECT II,M,Lect,7,48,15%,13.14,4.57,3.57,3.86,4.14,4.14,4,3.43,3.57,4
Summer,2010,"CARLEY, K.",ISR,8997,COS GRAD READ RSRCH,R,Lect,1,15,7%,11,5,5,5,5,5,5,5,5,5
Summer,2010,"ROSSO-LLOPART, M.",SE,17602,INTRO PRSNL SFTWR PR,O6,Lect,2,7,29%,5,3,3.5,4,4,3.5,4,4,4,3.5
Summer,2010,"HUTCHINS, M.",SE,17610,RSK MNGT SFTW IN PRJ,O,Lect,5,7,71%,12.2,4.2,2.4,3.2,2.8,3.8,4,3.4,3,2.8
Summer,2010,"MIRANDA, E.",SE,17622,EST SFT DEV MNTN PRJ,M5,Lect,16,25,64%,7.25,4.44,4.13,4.38,4.31,4.56,4.25,4.56,4.38,4.19
Summer,2010,"ROZUM, J.",SE,17635,SOFTWARE MEASUREMENT,M,Lect,1,10,10%,8,5,5,5,5,5,5,5,5,5
Summer,2010,"ROOT, D.",SE,17653,MANAGE SFTWR DVLPMT,O,Lect,5,15,33%,12.2,4.8,4.6,4.4,4.4,4.8,4.8,5,4.6,4.4
Summer,2010,"PETERSON, A.",SE,17655,ARCH SFTWR SYSTEMS,O,Lect,4,5,80%,10.25,4.25,4,4.5,4.75,4.33,4.25,4.33,4,4.5
Summer,2010,"ROSSO-LLOPART, M. (co-taught)",SE,17673,SOFTWR DEV STUDO III,M,Lect,1,20,5%,14,4,4,4,4,4,4,4,5,5
Summer,2010,"LATTANZE, A. (co-taught)",SE,17673,SOFTWR DEV STUDO III,M,Lect,1,20,5%,14,4,4,4,4,4,4,4,5,5
Summer,2010,"ROOT, D. (co-taught)",SE,17673,SOFTWR DEV STUDO III,M,Lect,1,20,5%,14,4,4,4,4,4,4,4,5,5
Summer,2010,"ROOT, D. (co-taught)",SE,17673,SOFTWR DEV STUDO III,PP,Lect,2,11,18%,14,3.5,3.5,4,4,4,4,4,3.5,4
Summer,2010,"VIEIRA, M. (co-taught)",SE,17673,SOFTWR DEV STUDO III,PP,Lect,2,11,18%,14,4,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5
Summer,2010,"MARQUES, P. (co-taught)",SE,17673,SOFTWR DEV STUDO III,PP,Lect,2,11,18%,14,4,4,4,4,4,4,4,4,4
Summer,2010,"ROSSO-LLOPART, M. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,M,Lect,3,6,50%,6,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
Summer,2010,"LATTANZE, A. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,M,Lect,3,6,50%,6,4,4.33,4.33,4,4.33,4.33,4,4.33,4.33
Summer,2010,"ROOT, D. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,M,Lect,3,6,50%,8,4,4,4,4,4,4,4,4,4
Summer,2010,"BASS, M. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,M,Lect,3,6,50%,11,5,5,5,4.67,4.67,5,5,4.67,4.67
Summer,2010,"ROSSO-LLOPART, M. (co-taught)",SE,17678,PRACTICUM SE II,M,Lect,3,12,25%,14,4.5,4,4,4,4.5,4,4.5,4,4
Summer,2010,"LATTANZE, A. (co-taught)",SE,17678,PRACTICUM SE II,M,Lect,3,12,25%,5,4,4,4,4,4,4,4,4,4
Summer,2010,"ROOT, D. (co-taught)",SE,17678,PRACTICUM SE II,M,Lect,3,12,25%,9.5,3.5,3,3.5,3,4,3.5,3,3,4
Summer,2010,"MARQUES, P. (co-taught)",SE,17678,PRACTICUM SE II,PP,Lect,1,3,33%,14,4,4,4,4,3,4,4,4,4
Summer,2010,"RELA, M. (co-taught)",SE,17678,PRACTICUM SE II,PP,Lect,1,3,33%,14,4,4,4,4,3,4,4,4,4
Summer,2010,"PAULK, M.",SE,17690,SEMINAR IN SOFT PROC,M,Lect,5,10,50%,8.6,4.6,4.8,4.6,4.4,5,4.8,5,4.8,4.8
Summer,2010,"PAULK, M.",SE,17690,SEMINAR IN SOFT PROC,O,Lect,3,5,60%,10,5,5,5,5,5,5,5,5,5
Summer,2010,"RUPINO, P.",SE,17690,SEMINAR IN SOFT PROC,PP,Lect,2,7,29%,6.5,4.5,4,4,4,4,4,4,4.5,4
Summer,2010,"ROSSO-LLOPART, M.",SE,17699,INDEPENDENT STUDY,M,Lect,1,7,14%,11,5,5,5,4,4,5,5,5,5
Summer,2010,"VIEIRA, M.",SE,17699,INDEPENDENT STUDY,PP,Lect,1,6,17%,14,5,5,5,5,5,5,5,5,5
Spring,2010,"Murphy, R.",CB,2710,COMPUTATNL GENOMICS,A,Lect,7,10,70%,9.29,3.86,4.14,4.14,3.71,4,4.14,4.33,4,4
Spring,2010,"STILES, J.",CB,2730,CELL SYSTMS MODELING,A,Lect,2,4,50%,8,4,2,2.5,2,2.5,4,5,3.5,2
Spring,2010,"Murphy, R.",CB,9873,COMPUTATNL GENOMICS,A,Lect,1,1,100%,8,5,5,5,5,5,5,5,5,5
Spring,2010,"DANN, W.",CS,15101,EXPLORNG PRGMG ALICE,1,Lect,15,22,68%,6.6,4.27,4.07,4.07,4.2,4,3.93,4.43,3.87,3.8
Spring,2010,"SLATER, D.",CS,15101,EXPLORNG PRGMG ALICE,2,Lect,11,12,92%,6.64,4.45,4.18,4.45,4.27,4.36,4.27,4.82,4.27,4.27
Spring,2010,"ROBERTS, J.",CS,15102,EXPLNG PROGMNG GRPHC,A,Lect,8,16,50%,8.38,5,4.75,4.75,4.88,4.88,4.75,5,4.5,4.75
Spring,2010,"ROBERTS, J.",CS,15102,EXPLNG PROGMNG GRPHC,B,Lect,22,29,76%,7.32,4.91,4.86,4.82,4.68,4.64,4.73,4.95,4.73,4.86
Spring,2010,"ROBERTS, J.",CS,15102,EXPLNG PROGMNG GRPHC,C,Lect,15,26,58%,8.4,4.93,4.93,4.87,4.67,4.73,4.73,4.93,4.73,4.93
Spring,2010,"ROBERTS, J.",CS,15102,EXPLNG PROGMNG GRPHC,D,Lect,9,15,60%,8.33,4.89,4.78,5,4.67,4.56,4.56,5,4.33,4.56
Spring,2010,"SLATER, D.",CS,15110,INTRO TO PROGRAMMING,1,Lect,41,84,49%,6.73,3.98,3.66,3.55,3.37,3.41,3.44,4.37,3.44,3.37
Spring,2010,"FEINBERG, D.",CS,15110,INTRO TO PROGRAMMING,2,Lect,41,54,76%,9.05,4.66,4.66,4.56,4.49,4.59,4.73,4.54,4.61,4.51
Spring,2010,"CARRASQUEL, J.",CS,15110,INTRO TO PROGRAMMING,3,Lect,25,53,47%,7.04,3.72,3.84,4.04,3.36,3.68,3.84,3.92,3.64,3.72
Spring,2010,"KOSBIE, D.",CS,15110,INTRO TO PROGRAMMING,4,Lect,45,77,58%,11.67,4.84,4.78,4.78,4.69,4.76,4.71,4.44,4.78,4.76
Spring,2010,"FEINBERG, D.",CS,15110,INTRO TO PROGRAMMING,5,Lect,40,51,78%,9.5,4.8,4.78,4.72,4.52,4.68,4.63,4.75,4.72,4.6
Spring,2010,"FEINBERG, D.",CS,15110,INTRO TO PROGRAMMING,6,Lect,30,55,55%,9.3,4.7,4.63,4.5,4.43,4.67,4.73,4.63,4.77,4.6
Spring,2010,"CARLSON, J.",CS,15110,INTRO TO PROGRAMMING,W,Lect,9,23,39%,10.67,4.67,4.67,4.67,4.67,4.22,4.56,4.78,4.44,4.44
Spring,2010,"CARRASQUEL, J.",CS,15117,INTRO TO PROGMG MINI,13,Lect,7,8,88%,7.14,4.43,4.71,4.86,4.43,4.86,4.71,4.86,4.57,4.57
Spring,2010,"MCELFRESH, S.",CS,15121,INTRO DTA STRUCTURES,1,Lect,31,54,57%,7.13,3.87,3.9,3.94,3.6,4.19,3.87,3.83,3.87,3.84
Spring,2010,"MCELFRESH, S.",CS,15121,INTRO DTA STRUCTURES,2,Lect,21,34,62%,7.29,3.62,3.57,3.71,3.38,3.95,3.91,3.95,3.62,3.43
Spring,2010,"CORTINA, T.",CS,15121,INTRO DTA STRUCTURES,4,Lect,36,47,77%,7.74,4.61,4.61,4.53,4.03,4.36,4.53,4.75,4.44,4.31
Spring,2010,"CORTINA, T.",CS,15121,INTRO DTA STRUCTURES,5,Lect,50,64,78%,8.48,4.82,4.7,4.64,4.34,4.74,4.88,4.94,4.74,4.59
Spring,2010,"RAZAK, S.",CS,15121,INTRO DTA STRUCTURES,W,Lect,5,17,29%,11,4,3.2,3.2,3.4,3.6,4,4.6,3.6,3
Spring,2010,"CARTER, L. (co-taught)",CS,15121,INTRO DTA STRUCTURES,X,Lect,3,16,19%,10,3.33,3,3.33,3,3.33,3.33,3.67,3.33,3
Spring,2010,"FAHMY, H. (co-taught)",CS,15121,INTRO DTA STRUCTURES,X,Lect,3,16,19%,10,4.33,3.67,3.67,4,4,3.67,5,4.33,3.67
Spring,2010,"GUNAWARDENA, A.",CS,15123,EFFCTV PGMMNG C UNIX,1,Lect,18,22,82%,8.5,4.24,4.06,4.11,3.78,4.17,3.67,4.61,3.89,4
Spring,2010,"HOFFMAN, T.",CS,15123,EFFCTV PGMMNG C UNIX,2,Lect,22,40,55%,6.64,3.68,3.57,3.64,3.27,3.86,3.68,4.32,3.64,3.64
Spring,2010,"GUNAWARDENA, A.",CS,15123,EFFCTV PGMMNG C UNIX,3,Lect,50,58,86%,8,3.84,3.72,3.82,3.4,3.96,3.62,4.44,3.58,3.72
Spring,2010,"HOFFMAN, T.",CS,15123,EFFCTV PGMMNG C UNIX,4,Lect,45,94,48%,8.67,3.78,3.8,3.73,3.4,3.98,3.82,3.84,3.53,3.62
Spring,2010,"HARRAS, K. (co-taught)",CS,15123,EFFCTV PGMMNG C UNIX,W,Lect,12,15,80%,9.25,4.5,4.08,4.17,4.33,4.58,4.67,4.58,4.58,4.08
Spring,2010,"CARLSON, J. (co-taught)",CS,15123,EFFCTV PGMMNG C UNIX,W,Lect,12,15,80%,9.25,4.67,4.5,4.33,4.33,4.5,4.67,4.73,4.58,4.25
Spring,2010,"KOSBIE, D.",CS,15190,TPCS INTERM PROGMG,A4,Lect,23,33,70%,4.87,4.78,4.35,4.43,4.48,4.78,4.78,4.65,4.91,4.65
Spring,2010,"CERVESATO, I.",CS,15199,ST:DISCOVERING LOGIC,W4,Lect,2,8,25%,11,4.5,4,3.5,4.5,4,4,5,4,4.5
Spring,2010,"REID-MILLER, M. (co-taught)",CS,15211,FUND DATA STRUCT ALG,1,Lect,106,166,64%,10.31,3.51,3.48,3.48,3.07,3.53,3.21,4.05,2.96,3.65
Spring,2010,"GARROD, C. (co-taught)",CS,15211,FUND DATA STRUCT ALG,1,Lect,106,166,64%,10.26,4.22,4.04,4.02,3.88,4.2,4.21,4.38,4.2,3.89
